,title,text,time,image,country,3let,countrycode
97, Βρετανία: Τα νέα μέτρα αναχαίτισης του κορονοϊού μπορεί να έχουν κάποια διάρκεια υπαινίσσεται ο υπ. Υγείας ,"  ""Έχουμε πραγματικά ανάγκη να θέσουμε την κατάσταση υπό έλεγχο (...) Έχουμε μακρύ δρόμο για να το λύσουμε"", ανέφερε ο Ματ Χάνκοκ.  ",2020-12-20 11:35:00,https://www.capital.gr/Content/ImagesDatabase/p/680x326/crop/both/99/995216fdc5a049eab2e33589ddb3d205.jpg?quality=60&amp;404=default&amp;v=8,ελλάδα,,GR
98, Βρετανία: Το νέο στέλεχος του κορονοϊού είναι εκτός ελέγχου αναφέρει ο υπ. Υγείας Μ. Χάνκοκ ,"  Έχουμε πραγματικά ανάγκη να θέσουμε την κατάσταση υπό έλεγχο, ανέφερε.  ",2020-12-20 11:35:00,https://www.capital.gr/Content/ImagesDatabase/p/170x132/crop/both/db/db80a256751149568fd5b7ce07747000.jpg?quality=60&amp;404=default&amp;v=8,ελλάδα,,GR
99, Η κρίση του προϋπολογισμού αποκαλύπτει την ευαλωτότητα της Κυπριακής Δημοκρατίας ,"   Η υπόθεση των ""χρυσών διαβατηρίων"" και τα ανοιχτά μέτωπα της διαπλοκής.   ",2020-12-20 11:17:00,https://www.capital.gr/Content/ImagesDatabase/p/680x447/crop/both/46/46e0d95bf94b47cfb18af4638d0211a0.jpg?quality=60&amp;404=default&amp;v=8,ελλάδα,,GR
100, Αυστρία: Συνελήφθησαν άλλοι δύο ύποπτοι για την επίθεση στη Βιέννη ,  Οι αυστριακές αρχές έχουν ήδη συλλάβει 15 ανθρώπους σε σχέση με την επίθεση αυτή.  ,2020-12-20 10:55:00,https://www.capital.gr/Content/ImagesDatabase/p/680x326/crop/both/bb/bb7ca1b6fc7c45d6b4e4d38925c2250f.jpg?quality=60&amp;404=default&amp;v=8,αυστρία,,AT
101, Αλώβητο το ιταλικό κρασί από την πανδημία ,"  Η Ιταλία είναι ο μεγαλύτερος παραγωγός οίνου στο κόσμο. Η πανδημία ανάγκασε τους οινοπαραγωγούς να στραφούν στην απευθείας διάθεση προϊόντων, τις εξαγωγές κυρίως στην αμερικανική αγορά αλλά και το...  ",2020-12-20 10:53:00,,ελλάδα,,GR
102, Ρωσία: Σε 28.948 ανέρχονται τα νέα κρούσματα και σε 511 οι θάνατοι ,  Με τους νέους θανάτους ανήλθε σε 50.858 ο συνολικός αριθμός των νεκρών.  ,2020-12-20 10:51:00,,ρωσία,,RU
103," Μπολσονάρου: Η βιασύνη για τα εμβόλια δεν δικαιολογείται καθώς ""η πανδημία φτάνει στο τέλος της"" ","  Ο πρόεδρος της Βραζιλίας που συνεχώς υποβαθμίζει τη σοβαρότητα της πανδημίας, έχει αρνηθεί να λάβει οποιοδήποτε εμβόλιο.  ",2020-12-20 10:40:00,,ελλάδα,,GR
104, Μεξικό: 12.129 κρούσματα και 627 θάνατοι από κορονοϊό τις προηγούμενες 24 ώρες ,  Ο απολογισμός της πανδημίας του νέου κορονοϊού στη χώρα έχει φθάσει ως εδώ τους 117.876 νεκρούς επί συνόλου 1.313.675 καταγεγραμμένων μολύνσεων.  ,2020-12-20 10:38:00,,μεξικό,,MX
105, Η Warner Bros καλείται να πληρώσει αποζημίωση για τη χρήση της φωτογραφίας επιχειρηματία σε θρίλερ ,  Ο ενάγων υποστήριξε ότι το ηθικό του ανάστημα και η επιχείρησή του επλήγησαν.  ,2020-12-20 10:25:00,,ελλάδα,,GR
106," Ιράν: Σεισμός 4,5 βαθμών κοντά στη μεθόριο με την Τουρκία ",  Σύμφωνα με το IRNA.  ,2020-12-20 10:07:00,,ιράν,,IR
107, ΠΟΜΙΔΑ: Πέντε διατάξεις που αφορούν τους ιδιοκτήτες ακινήτων στο ν.σ. του υπ. Υγείας ,  Μεταξύ άλλων αφορούν τις 24 δόσεις για αδήλωτα τέλη και συνελεύσεις πολυκατοικιών με χρήση ψηφιακών μέσων.  ,2020-12-20 09:47:00,https://www.capital.gr/Content/ImagesDatabase/p/170x132/crop/both/bd/bdf848a9dafb4c81aaad6fe7810affee.jpg?quality=60&amp;404=default&amp;v=8,ελλάδα,,GR
108, Σκυλακάκης: Δεν θα υπάρξει νέα ρύθμιση οφειλών για όλους ,"  ""Η κατανομή των περιορισμένων κονδυλίων στήριξης, πρέπει να γίνεται με βάση τις ανάγκες που υπάρχουν"".  ",2020-12-20 09:24:00,https://www.capital.gr/Content/ImagesDatabase/p/170x132/crop/both/e7/e76f2e1927be4ef1a9ec2b7c233f0a25.jpg?quality=60&amp;404=default&amp;v=8,ελλάδα,,GR
109, Αδ. Γεωργιάδης: Δάνεια έως 50 χιλιάδες ευρώ για μικρές επιχειρήσεις ,"  Οι επιχειρήσεις θα χρειάζονται λιγότερες εγγυήσεις για να πάρουν τα δάνεια, σημείωσε.  ",2020-12-20 08:14:00,https://www.capital.gr/Content/ImagesDatabase/p/170x132/crop/both/e9/e9ecad002069482496226663d8bfec6d.jpg?quality=60&amp;404=default&amp;v=8,ελλάδα,,GR
110, Πώς θα μειώσετε τα έξοδα για θέρμανση - Τα βασικά προαπαιτούμενα ,"  Ποια είναι η διαδικασία για την τοποθέτηση αυτόνομου συστήματος θέρμανσης στις πολυκατοικίες, χωρίς την έγκριση των υπόλοιπων ενοίκων.  ",2020-12-20 08:13:00,https://www.capital.gr/Content/ImagesDatabase/p/170x132/crop/both/fd/fd987811c2f94c9b9cc75e8d6d963c96.jpeg?quality=60&amp;404=default&amp;v=8,ελλάδα,,GR
111, Bloomberg: Τουλάχιστον 200 τα θύματα της παγκόσμιας κυβερνοεπίθεσης ,"   Τουλάχιστον 200 οργανισμοί, μεταξύ των οποίων κυβερνητικές υπηρεσίες και επιχειρήσεις σε όλο τον κόσμο, είδαν τα συστήματα τους να παραβιάζονται στην κυβερνοεπίθεση που φέρεται να πραγματοποίησε η...   ",2020-12-19 22:34:00,https://www.capital.gr/Content/ImagesDatabase/p/680x447/crop/both/3c/3caf09c7b1e44840aaabe6e725bfeb75.jpg?quality=60&amp;404=default&amp;v=8,ελλάδα,,GR
112, Γαλλία: Με αργούς ρυθμούς υποχωρούν oι δείκτες της επιδημίας ,  Οι αρχές φοβούνται αναζωπύρωση μετά τις γιορτές.  ,2020-12-19 21:40:00,https://www.capital.gr/Content/ImagesDatabase/p/680x326/crop/both/99/995216fdc5a049eab2e33589ddb3d205.jpg?quality=60&amp;404=default&amp;v=8,γαλλία,,FR
113, Γαλλία: Οι δείκτες της επιδημίας υποχωρούν με αργούς ρυθμούς ,   Οι αρχές φοβούνται αναζωπύρωση μετά τις γιορτές.   ,2020-12-19 21:40:00,https://www.capital.gr/Content/ImagesDatabase/p/680x447/crop/both/d3/d35cba5f806e419f817b1466efd14d9f.jpg?quality=60&amp;404=default&amp;v=8,γαλλία,,FR
114," Alpha Bank: Στην τελική φάση η ολοκλήρωση τιτλοποίησης κόκκινων δανείων 10,8 δισ. ευρώ ",  Η συναλλαγή αποτελεί τη δεύτερη μεγαλύτερη τιτλοποίηση NPLs στην Ευρώπη.  ,2020-12-19 21:21:00,https://www.capital.gr/Content/ImagesDatabase/p/170x132/crop/both/f0/f00ca36ea68f43c881e2492dc7147e87.jpg?quality=60&amp;404=default&amp;v=8,ελλάδα,,GR
115, Ισραήλ: Εναρξη της εκστρατείας εμβολιασμού από τον Μπενιαμίν Νετανιάχου ,"  Ο πρωθυπουργός του Ισραήλ Μπενιαμίν Νετανιάχου εμβολιάσθηκε με το εμβόλιο των Pfizer-BioNTech, εκκινώντας την εκστρατεία εμβολιασμού στην χώρα.  ",2020-12-19 21:21:00,https://www.capital.gr/Content/ImagesDatabase/p/680x326/crop/both/bb/bb7ca1b6fc7c45d6b4e4d38925c2250f.jpg?quality=60&amp;404=default&amp;v=8,ισραήλ,,IL
116, Διλήμματα στρατηγικής σε ΣΥΡΙΖΑ: Να φυλάξουν τ' αριστερά ή τα δεξιά τους νώτα; ,"  Παζλ για τον ΣΥΡΙΖΑ η απόφαση: Σε ποιο ""κοινό"" να επενδύσουν στρατηγικά.  ",2020-12-19 20:22:00,https://www.capital.gr/Content/ImagesDatabase/p/170x132/crop/both/b3/b3f396438e8c41a3a13281952290f68d.jpg?quality=60&amp;404=default&amp;v=8,ελλάδα,,GR
117, Ρωσία: Σχεδιάζει δασμούς στις εξαγωγές σόγιας για να μετριάσει τον πληθωρισμό ,"  Μια επιτροπή ενέκρινε την επιβολή δασμών ύψους 30% και όχι λιγότερο από 165 ευρώ ($202) ανά τόνο, σύμφωνα με δημοσίευμα του Interfax.  ",2020-12-19 20:00:00,https://www.capital.gr/Content/ImagesDatabase/p/170x132/crop/both/cf/cf39a89b415e4b188ccbee71f1859b1c.jpg?quality=60&amp;404=default&amp;v=8,ρωσία,,RU
118, Βρετανία: Εκατοντάδες εμβόλια της Pfizer καταστράφηκαν καθώς χάλασε το ψυγείο φύλαξης τους ,  Δεν έχει γίνει επίσημα γνωστό πόσες δόσεις του εμβολίου καταστράφηκαν.  ,2020-12-19 19:14:00,,ελλάδα,,GR
119," Κύπρος: Προς παύση του Γενικού Ελεγκτή, Οδυσσέα Μιχαηλίδη ",  Μετά την προχθεσινή καταψήφιση του κρατικού προϋπολογισμού.  ,2020-12-19 18:25:00,,κύπρος,,CY
120, Μπ. Τζόνσον: Σε αυστηρό lockdown το Λονδίνο και η νοτιο-ανατολική Αγγλία (upd) ,"  Εντοπίστηκε ""νέο στέλεχος"" του κορονοϊού, ""όχι περισσότερο επικίνδυνο, αλλά πιο μεταδοτικό"".  ",2020-12-19 18:00:00,,ελλάδα,,GR
121, Ισπανία: Ουρές για ένα δελτίο της χριστουγεννιάτικης λοταρίας ,"  Η χριστουγεννιάτικη λοταρία της Ισπανίας, γνωστή ως El Gordo, χρονολογείται από το 1812 και αποτελεί σημαντικό γεγονός στο εορταστικό ημερολόγιο.  ",2020-12-19 17:32:00,,ισπανία,,ES
122, Βέλγιο: To κοινοβούλιο ζητά να σταματήσει η τουρκική στρατιωτική παρέμβαση στο Ναγκόρνο-Καραμπάχ ,  Τονίζεται η ανάγκη για επανέναρξη των διπλωματικών προσπαθειών της Γαλλίας και των ΗΠΑ για αναζήτηση ειρηνικής και βιώσιμης λύσης στην περιοχή.  ,2020-12-19 17:14:00,,βέλγιο,,BE
123, Μέρκελ: Κάντε Χριστούγεννα μέσω βιντεοκλήσεων ,"  Η Γερμανία καγκελάριος προέτρεψε σήμερα τους Γερμανούς να αποφύγουν τις επισκέψεις σε συγγενείς τα Χριστούγεννα και να χρησιμοποιήσουν τις βιντεοκλήσεις αντί για κατ’ ιδίαν ευχές, όπως ακριβώς κάνουν ...  ",2020-12-19 17:12:00,,ελλάδα,,GR
124," Τραμπ για την κυβερνοεπίθεση: ""Μπορεί να ήταν η Κίνα"" ","  ""Ολα είναι υπό έλεγχο. Ρωσία, Ρωσία, Ρωσία, είναι το σύνθημα που έρχεται κατά προτεραιότητα όταν συμβαίνει κάτι. Μπορεί να ήταν η Κίνα (μπορεί!)"", έγραψε.  ",2020-12-19 14:29:00,https://www.capital.gr/Content/ImagesDatabase/p/170x132/crop/both/7e/7ef7acf10a7d4bc1a69d14f4ec02b527.JPG?quality=60&amp;404=default&amp;v=8,κίνα,,CN
125, Οι μεταρρυθμίσεις στην ενέργεια ανοίγουν την πόρτα στους επενδυτές ,"  Τα μηνύματα που μετέφερε ο Αμερικανός υπουργός Ενέργειας, Dan Brouillette, στην ελληνική κυβέρνηση.  ",2020-12-19 14:26:00,https://www.capital.gr/Content/ImagesDatabase/p/170x132/crop/both/47/471eb0f3cb7b4d49bab2467a56c39a23.jpg?quality=60&amp;404=default&amp;v=8,ελλάδα,,GR
126," Γαλλία: ""Σταθερή"" κατάσταση υγείας για τον Μακρόν ",   Διαγνώστηκε θετικός με την Covid-19.   ,2020-12-19 14:06:00,https://www.capital.gr/Content/ImagesDatabase/p/680x447/crop/both/90/90dab699a0cc42f8b6055fe8977c90ab.jpg?quality=60&amp;404=default&amp;v=8,γαλλία,,FR
127, Κορονοϊός: Ξεπέρασαν τους 1.675.000 οι νεκροί παγκοσμίως ,"  Οι ΗΠΑ παραμένουν η πλέον πληγείσα χώρα τόσο σε αριθμό νεκρών όσο και κρουσμάτων, με 313.660 νεκρούς και 17.465.147 καταγεγραμμένες μολύνσεις.  ",2020-12-19 13:54:00,https://www.capital.gr/Content/ImagesDatabase/p/680x326/crop/both/99/995216fdc5a049eab2e33589ddb3d205.jpg?quality=60&amp;404=default&amp;v=8,ελλάδα,,GR
128, Κύπρος: Παρελήφθησαν τα ειδικά ψυγεία αποθήκευσης των εμβολίων της Pfizer-BioNTech ,"  ;Eχει καταρτιστεί πλάνο με τις ομάδες προτεραιότητας, με τον σχεδιασμό να καθορίζει ότι αρχικά θα εμβολιαστούν οι εργαζόμενοι και οι διαμένοντες σε οίκους ευγηρίας και οι επαγγελματίες υγείας της 1ης ...  ",2020-12-19 13:49:00,https://www.capital.gr/Content/ImagesDatabase/p/680x326/crop/both/bb/bb7ca1b6fc7c45d6b4e4d38925c2250f.jpg?quality=60&amp;404=default&amp;v=8,κύπρος,,CY
129, Τουρκία: Εννέα νεκροί σε πυρκαγιά που ξέσπασε σε μονάδα Covid-19 νοσοκομείου στο Γκαζιάντεπ ,"  Η Τουρκία μετρά περισσότερα από 1,9 εκατομμύρια κρούσματα Covid-19 και περισσότερους από 17.600 θανάτους.  ",2020-12-19 13:41:00,,τουρκία,,TR
130, Η Ελβετία ενέκρινε τη χρήση του εμβολίου των Pfizer/BioNTech ,"  Η χώρα, με πληθυσμό 8,6 εκατομμυρίων κατοίκων, διασφάλισε την πρόσβαση σε 15,8 εκατομμύρια δόσεις.  ",2020-12-19 13:35:00,,ελβετία,,CH
131, Τσίπρας: Εγκληματική αδιαφορία των υπευθύνων οδήγησε στην έξαρση της πανδημίας στη Δυτική Αττική ,"  ""Συνέπεια αυτών είναι να κυνηγάμε την πανδημία αντί να την προλαμβάνουμε"".  ",2020-12-19 13:05:00,https://www.capital.gr/Content/ImagesDatabase/p/170x132/crop/both/e2/e21c3e6fb773465fbdbcde55ff4639cb.jpg?quality=60&amp;404=default&amp;v=8,ελλάδα,,GR
132, Πορτογαλία: Σε αυτο-απομόνωση τα Χριστούγεννα ο πρωθυπουργός Α. Κόστα μετά το γεύμα με τον Ε. Μακρόν ,"  Στις φωτογραφίες που είδαν το φως της δημοσιότητας διακρίνεται ο Μακρόν να υποδέχεται θερμά τον Κόστα στο προεδρικό μέγαρο του Ελιζέ, φορώντας και οι δύο τους μάσκες.  ",2020-12-19 12:58:00,,πορτογαλία,,PT
133," Spiegel: Η ΕΕ αγόρασε λιγότερα εμβόλια από όσα χρειάζονται οι ""27"" ",  Μένεα κατά της ΕΕ και της Γερμανίας πνέει ο αρθρογράφος του γερμανικού περιοδικού.  ,2020-12-19 12:07:00,,ελλάδα,,GR
134, ΗΠΑ: Αναστέλλουν τη λειτουργία δύο προξενείων στη Ρωσία ,"  Αυτό ανακοίνωσε το αμερικανικό ΥΠΕΞ, επικαλούμενο λόγους ασφάλειας στις εγκαταστάσεις αυτές.  ",2020-12-19 12:03:00,,ρωσία,,RU
135, Ν. Παπαθανάσης: Οι αποφάσεις λαμβάνονται με βάση τα επιδημιολογικά δεδομένα και τις εισηγήσεις των ειδικών ,"  Ο αναπλ. υπ. Ανάπτυξης απέρριψε την κριτική για υποχωρήσεις από την Κυβέρνηση σε διάφορες περιπτώσεις, όπως για τον αριθμό των πιστών στους ναούς.  ",2020-12-19 12:00:00,https://www.capital.gr/Content/ImagesDatabase/p/170x132/crop/both/fa/fa02aecddcb34cc2b6ad20ff74e3ed23.jpg?quality=60&amp;404=default&amp;v=8,ελλάδα,,GR
136, Ρωσία: Οι νεκροί από την πανδημία της COVID-19 ξεπέρασαν τους 50.000 ,"  Οι ρωσικές αρχές κατέγραψαν επίσης 28.209 νέα κρούσματα του κορονοϊού το 24ωρο που πέρασε, εκ των οποίων τα 6.459 στη Μόσχα.  ",2020-12-19 11:38:00,,ρωσία,,RU
137," Όλα τα νέα μέτρα ενίσχυσης επιχειρηματιών, μισθωτών και ανέργων ","  Παρατείνεται η ""Συν-Εργασία"" και προβλέπονται αποζημιώσεις τον Νοέμβριο-Δεκέμβριο για επαγγελματίες τέχνης-πολιτισμού, ναυτεργάτες. Παρατάσεις και στην ασφαλιστική ικανότητα των μη μισθωτών.  ",2020-12-19 11:20:00,https://www.capital.gr/Content/ImagesDatabase/p/170x132/crop/both/e1/e18e8282aef04dba9b73a3c87b95fc52.jpg?quality=60&amp;404=default&amp;v=8,ελλάδα,,GR
138, Σταθερά αυξητική τάση για τις ελληνικές εξαγωγές προς τις ΗΠΑ ,  Τι αναφέρει ο επιχειρηματικός οδηγός για τις ΗΠΑ της ελληνικής πρεσβείας στην Ουάσιγκτον.  ,2020-12-19 10:41:00,https://www.capital.gr/Content/ImagesDatabase/p/170x132/crop/both/b3/b3410d363e8241b99d55e18dc1419647.jpg?quality=60&amp;404=default&amp;v=8,ελλάδα,,GR
139, Ν. Δένδιας: Η Ευρωπαϊκή Ένωση κινείται με αργούς ρυθμούς ,"  ""Η Τουρκία να αποδείξει ότι επιθυμεί τον εποικοδομητικό διάλογο"", ανέφερε για τις διερευνητικές με την Τουρκία.  ",2020-12-19 09:57:00,https://www.capital.gr/Content/ImagesDatabase/p/170x132/crop/both/1a/1a59162f19c64621a6bff5f8427167f9.jpg?quality=60&amp;404=default&amp;v=8,ελλάδα,,GR
140, Γ. Ζαββός: Θέσπιση μέτρων για τις διατραπεζικές προμήθειες για πράξεις πληρωμών με κάρτες ,"  ΤτΕ, Γενική Γραμματεία Καταναλωτή και Επιτροπή Ανταγωνισμού θα επιβάλουν τις κυρώσεις.  ",2020-12-19 09:50:00,https://www.capital.gr/Content/ImagesDatabase/p/170x132/crop/both/27/2769ca6ae4a24f5ca51c442b3a8bdf78.jpg?quality=60&amp;404=default&amp;v=8,ελλάδα,,GR
141," ΟΑΕΔ: Ο ""χάρτης"" των επιδομάτων ύψους 1,327 δισ. ευρώ το 2021 ",  Μειώνονται οι δαπάνες για επιδόματα σε σχέση με φέτος.  ,2020-12-19 09:24:00,https://www.capital.gr/Content/ImagesDatabase/p/170x132/crop/both/da/dae1d890281c4cabad1028da46d26b24.jpg?quality=60&amp;404=default&amp;v=8,ελλάδα,,GR
142, Ξεκινούν υποχρεωτικά από την 1η Ιανουαρίου τα ηλεκτρονικά βιβλία ,  Μειώνεται στα 3 έτη από 5 για τον εκδότη του τιμολογίου ο χρόνος παραγραφής του δικαιώματος της εφορίας να διενεργήσει έλεγχο.  ,2020-12-19 09:19:00,https://www.capital.gr/Content/ImagesDatabase/p/170x132/crop/both/6d/6dc1765899cf4d9087dd4ec50b16bdff.png?quality=60&amp;404=default&amp;v=8,ελλάδα,,GR
143," Έως 31/3/21 η εκκαθάριση-πληρωμή των ληξιπρόθεσμων υποχρεώσεων των Ταμείων σε φαρμακεία, γιατρούς, προμηθευτές ",  Όσα προβλέπει διάταξη νομοσχεδίου που κατατέθηκε χθες στη Βουλή.  ,2020-12-19 09:03:00,https://www.capital.gr/Content/ImagesDatabase/p/170x132/crop/both/47/47ed8c87fcb84790afaac6649b04c290.jpg?quality=60&amp;404=default&amp;v=8,ελλάδα,,GR
144, Παρατείνεται έως 31 Ιανουαρίου 2021 η τηλεργασία ,  Τι προβλέπει η υπουργική απόφαση.  ,2020-12-19 08:57:00,https://www.capital.gr/Content/ImagesDatabase/p/170x132/crop/both/b1/b16537c728be43e69da4f526a2d8ad17.jpg?quality=60&amp;404=default&amp;v=8,ελλάδα,,GR
145, Με επαναπροσλήψεις συνταξιούχων των Ταμείων και μεταθέσεις η επιτάχυνση της έκδοσης συντάξεων ,  Τι προβλέπει το νομοσχέδιο.  ,2020-12-19 08:44:00,https://www.capital.gr/Content/ImagesDatabase/p/170x132/crop/both/bb/bbb1bf77c4d748bb9545c7542b7f83a5.jpg?quality=60&amp;404=default&amp;v=8,ελλάδα,,GR
146, Αναβαθμίσεις λόγω νέου πτωχευτικού περιμένουν οι τράπεζες ,  Βελτιώνει την εξυγίανση των χαρτοφυλακίων των τραπεζών από μη βιώσιμες επιχειρήσεις.  ,2020-12-19 08:34:00,https://www.capital.gr/Content/ImagesDatabase/p/170x132/crop/both/02/025e7b3181a647cc972087c83353b968.jpg?quality=60&amp;404=default&amp;v=8,ελλάδα,,GR
147, Τι ρώτησαν οι θεσμικοί επενδυτές για την Ελλάδα στο συνέδριο της Capital Link ,  Ποια ήταν τα θέματα ενδιαφέροντος για τους ξένους θεσμικούς επενδυτές.  ,2020-12-19 08:00:00,https://www.capital.gr/Content/ImagesDatabase/p/170x132/crop/both/fc/fcfb8ae752a3485ca7648a2982d25e5c.jpg?quality=60&amp;404=default&amp;v=8,ελλάδα,,GR
148, Θ. Λιβάνιος: Ρύθμιση 120 δόσεων με μειώσεις προσαυξήσεων για οφειλές σε Δήμους ,"  Η πλατφόρμα θα ανοίξει τον Μάρτιο, αναφέρει ο υφυπ. Εσωτερικών.  ",2020-12-18 23:31:00,https://www.capital.gr/Content/ImagesDatabase/p/170x132/crop/both/56/56425a3610f14719a5b95cd4efb39b99.jpg?quality=60&amp;404=default&amp;v=8,ελλάδα,,GR
149, Τριντό: Ο Καναδάς θα μοιραστεί πιθανά πλεόνασμα των εμβολίων ,"  Η συνέντευξη στο αγγλόφωνο τηλεοπτικό δίκτυο CTV, που δημοσίευε αποσπάσματα στην ιστοσελίδα του, θα μεταδοθεί την Κυριακή.  ",2020-12-18 23:25:00,https://www.capital.gr/Content/ImagesDatabase/p/170x132/crop/both/42/4274d3de04da4965af528e1316e84a41.jpg?quality=60&amp;404=default&amp;v=8,καναδάς,,CA
150, Βεσυρόπουλος: Η κυβέρνηση θα συνεχίσει να λαμβάνει όλα όσα μέτρα στήριξης χρειασθούν ,"  Η αντιπολίτευση να τοποθετηθεί με υπευθυνότητα, όπως απαιτεί η συγκυρία.  ",2020-12-18 22:26:00,https://www.capital.gr/Content/ImagesDatabase/p/170x132/crop/both/4b/4bba63013f7e41068cdb26f77008020f.jpg?quality=60&amp;404=default&amp;v=8,ελλάδα,,GR
151," Κατά πλειοψηφία υπερψηφίσθηκε το νομοσχέδιο του υπουργείου Υγείας, από τις επιτροπές της Βουλής ",  Οι τοποθετήσεις των εισηγητών των κομμάτων.  ,2020-12-18 20:32:00,https://www.capital.gr/Content/ImagesDatabase/p/170x132/crop/both/f7/f7be1ed00a584ab78340aa2636e7b01d.jpg?quality=60&amp;404=default&amp;v=8,ελλάδα,,GR
152," ""Πυρά"" Ερντογάν κατά Ελλάδας και επιθυμία για ""νέα σελίδα"" με την ΕΕ, σε συνομιλία με τη Μέρκελ ","  Επανέλαβε πως είναι έτοιμος για διερευνητικές με Ελλάδα, παρά ""τις δικαιολογίες της ελληνικής πλευράς"".  ",2020-12-18 19:22:00,https://www.capital.gr/Content/ImagesDatabase/p/170x132/crop/both/99/997c1ca2bc9b405487b44779ca1abddf.PNG?quality=60&amp;404=default&amp;v=8,ελλάδα,,GR
153, Βόρεια Μακεδονία: Πρότασης μομφής κατά του αντιπροέδρου της κυβέρνησης Ντιμιτρόφ για το ζήτημα της Βουλγαρίας ,"  Από το δεξιό VMRO-DPMNE, αξιωματική αντιπολίτευση στη χώρα.  ",2020-12-18 18:24:00,https://www.capital.gr/Content/ImagesDatabase/p/170x132/crop/both/52/52c337759b8948db8ce82af510452359.jpg?quality=60&amp;404=default&amp;v=8,μακεδονία,,MK
154," Καταψηφίστηκε ο προϋπολογισμός στην Κύπρο: Ετοιμάζεται νέο σχέδιο από το ΥΠΟΙΚ - ""Πυρά"" προς ΔΗΚΟ ","  Αρχίζουν αμέσως οι διεργασίες και οι επαφές με όλους πλην του ΔΗΚΟ, δηλώνει ο κυβερνητικός εκπρόσωπος της Κύπρου.  ",2020-12-18 18:19:00,https://www.capital.gr/Content/ImagesDatabase/p/170x132/crop/both/46/46e0d95bf94b47cfb18af4638d0211a0.jpg?quality=60&amp;404=default&amp;v=8,ελλάδα,,GR
155," ΣΥΡΙΖΑ: Ο κ. Μητσοτάκης, με άλλοθι το εμβόλιο, αφήνει την πανδημία εκτός ελέγχου ","  ""Τώρα τα ρίχνει στη διαπραγμάτευση της ΕΕ για το φιάσκο"".  ",2020-12-18 17:52:00,https://www.capital.gr/Content/ImagesDatabase/p/170x132/crop/both/ce/cedee5a8b3774c2882d1408080508962.jpg?quality=60&amp;404=default&amp;v=8,ελλάδα,,GR
156, Παρέμβαση του Πρωθυπουργού στον τηλεμαραθώνιο της ΟΝΝΕΔ για τους αστέγους ,"  ""Η αλληλεγγύη προς τον πιο αδύναμο αλλά και η προστασία της δημόσιας υγείας είναι καθήκοντα όλων"".  ",2020-12-18 17:37:00,https://www.capital.gr/Content/ImagesDatabase/p/170x132/crop/both/f0/f0daf807105841608573c731eedc652b.jpg?quality=60&amp;404=default&amp;v=8,ελλάδα,,GR
157, Το φλερτ Τουρκίας-Ουκρανίας συνεχίζεται: Αμυντικές συμφωνίες και συνάντηση Τσαβούσογλου με Τάταρους ,  Υπεγράφησαν συμφωνίες για πολεμικά πλοία και drone από τον υπό κυρώσεις Ντεμίρ.  ,2020-12-18 16:53:00,https://www.capital.gr/Content/ImagesDatabase/p/170x132/crop/both/71/71aecb580735470ab653a75a8f8f257b.jpg?quality=60&amp;404=default&amp;v=8,τουρκία,,TR
158," Σύμβουλος Τραμπ: ""Αναπόφευκτη"" η αναγνώριση του Ισραήλ από τη Σαουδική Αραβία ","   ""Μια προσέγγιση μεταξύ του Ισραήλ και της Σαουδικής Αραβίας και μια πλήρης εξομάλυνση είναι αναπόφευκτη σε αυτό το στάδιο, αλλά το χρονοδιάγραμμα δεν έχει ακόμη καθοριστεί"".   ",2020-10-12 19:43:00,https://www.capital.gr/Content/ImagesDatabase/p/680x326/crop/both/18/18da50b11ef348f6b26e2b0d1b75877e.jpg?quality=60&amp;404=default&amp;v=8,ισραήλ,,IL
159, ΗΠΑ: Ο Μπάιντεν επέλεξε τη Σούζαν Ράις για να ηγηθεί του συμβουλίου εσωτερικής πολιτικής ,  Η οποία είχε διατελέσει σύμβουλος εθνικής ασφαλείας στη διοίκηση του πρώην προέδρου Μπαράκ Ομπάμα.  ,2020-10-12 19:40:00,https://www.capital.gr/Content/ImagesDatabase/p/680x326/crop/both/7b/7b32e2dc1f59482e9e2e2a5b985d5ef6.jpg?quality=60&amp;404=default&amp;v=8,ελλάδα,,GR
160, Κορονοϊός Η Γαλλία αναστέλλει τα σχέδιά της για χαλάρωση του lockdown ,  Καθώς τα ποσοστά των μολύνσεων από την Covid-19 δεν μειώνονται τόσο γρήγορα όσο ήλπιζε η κυβέρνηση.  ,2020-10-12 19:28:00,https://www.capital.gr/Content/ImagesDatabase/p/680x326/crop/both/a6/a609d7a5ce9d432abce48ba7e0de53e9.jpg?quality=60&amp;404=default&amp;v=8,γαλλία,,FR
161," Τουρκία: Νέο ""μαύρο"" ρεκόρ ημερήσιων θανάτων με 220 θύματα το τελευταίο 24ωρο ",  Οι τουρκικές αρχές ανακοίνωναν επί τέσσερις μήνες έως τις 25 Νοεμβρίου μόνο τα συμπωματικά κρούσματα.  ,2020-10-12 19:23:00,,τουρκία,,TR
162, Δύο Ρώσοι διπλωμάτες απελάθηκαν από την Ολλανδία για διενέργεια κατασκοπείας ,  Όπως μετέδωσε το ολλανδικό πρακτορείο ειδήσεων ANP.  ,2020-10-12 19:20:00,,ολλανδία,,NL
